dataset,dim,random_state,method,metric1,metric2,bcmo_metric1,bcmo_metric2,metric1_difference,metric2_difference
exp5,19,14,LightGBM,67.78811725325508,285.26413950209525,67.34881731656797,208.28498853938697,0.43929993668710665,76.97915096270827
exp5,19,14,M=128,69.78439331054688,218.0120849609375,67.34881731656797,208.28498853938697,2.435575993978901,9.727096421550527
exp5,19,14,M=2048,69.76647186279297,217.9723815917969,67.34881731656797,208.28498853938697,2.4176545462249948,9.68739305240993
exp5,19,14,M=32,69.63275146484375,218.0218658447266,67.34881731656797,208.28498853938697,2.283934148275776,9.736877305339618
exp5,19,14,M=512,69.7851333618164,217.9657592773438,67.34881731656797,208.28498853938697,2.4363160452484323,9.680770737956834
exp5,19,14,M=8,69.67008972167969,219.5126037597656,67.34881731656797,208.28498853938697,2.3212724051117135,11.227615220378624
exp5,19,14,R=1,69.67939758300781,217.9089202880859,67.34881731656797,208.28498853938697,2.3305802664398385,9.623931748698936
exp5,19,14,R=16,69.78439331054688,218.0120849609375,67.34881731656797,208.28498853938697,2.435575993978901,9.727096421550527
exp5,19,14,R=256,69.75102233886719,217.9799499511719,67.34881731656797,208.28498853938697,2.4022050222992135,9.69496141178493
exp5,19,14,R=4,69.75935363769531,217.925537109375,67.34881731656797,208.28498853938697,2.4105363211273385,9.640548569988027
exp5,19,14,R=64,69.82147216796875,218.1443939208984,67.34881731656797,208.28498853938697,2.472654851400776,9.859405381511436
exp5,19,14,Spline-ETO,70.10535430908203,214.5525665283203,67.34881731656797,208.28498853938697,2.7565369925140573,6.26757798893334
exp5,19,14,Spline-QFR,109.2100219726562,238.6077728271484,67.34881731656797,208.28498853938697,41.86120465608822,30.322784287761436
exp5,19,14,lambda=0.1,69.5904541015625,230.7227020263672,67.34881731656797,208.28498853938697,2.241636784994526,22.437713486980215
exp5,19,14,lambda=0.3,69.68479919433594,222.9873352050781,67.34881731656797,208.28498853938697,2.3359818777679635,14.702346665691124
exp5,19,14,lambda=0.5,69.78439331054688,218.0120849609375,67.34881731656797,208.28498853938697,2.435575993978901,9.727096421550527
exp5,19,14,lambda=0.7,69.9450454711914,215.745849609375,67.34881731656797,208.28498853938697,2.5962281546234323,7.460861069988027
exp5,19,14,lambda=0.9,70.12646484375,215.2390289306641,67.34881731656797,208.28498853938697,2.777647527182026,6.954040391277118
exp5,19,15,ERM,662.2783057656371,625.0484626731591,662.0503699442705,391.96416660757495,0.22793582136660007,233.0842960655841
exp5,19,15,ERM-NN,664.9367717655764,630.7367695821071,662.0503699442705,391.96416660757495,2.886401821305867,238.7726029745321
exp5,19,15,LightGBM,664.3658974512055,630.4819896283382,662.0503699442705,391.96416660757495,2.3155275069349273,238.51782302076322
exp5,19,15,M=128,665.2007446289062,399.2390747070312,662.0503699442705,391.96416660757495,3.1503746846357217,7.2749080994562405
exp5,19,15,M=2048,666.3026123046875,398.6900939941406,662.0503699442705,391.96416660757495,4.252242360416972,6.725927386565672
exp5,19,15,M=32,665.636474609375,402.9476013183594,662.0503699442705,391.96416660757495,3.5861046651044717,10.983434710784422
exp5,19,15,M=512,665.3446044921875,401.6349487304688,662.0503699442705,391.96416660757495,3.2942345479169717,9.670782122893854
exp5,19,15,M=8,665.1871948242188,432.5184631347656,662.0503699442705,391.96416660757495,3.1368248799482217,40.55429652719067
exp5,19,15,R=1,665.107177734375,399.2635803222656,662.0503699442705,391.96416660757495,3.0568077901044717,7.299413714690672
exp5,19,15,R=16,665.2007446289062,399.2390747070312,662.0503699442705,391.96416660757495,3.1503746846357217,7.2749080994562405
exp5,19,15,R=256,665.322998046875,400.9238891601562,662.0503699442705,391.96416660757495,3.2726281026044717,8.95972255258124
exp5,19,15,R=4,666.5762939453125,398.9084777832031,662.0503699442705,391.96416660757495,4.525924001041972,6.944311175628172
exp5,19,15,R=64,665.5028686523438,401.430908203125,662.0503699442705,391.96416660757495,3.4524987080732217,9.466741595550047
exp5,19,15,Spline-ETO,676.5191040039062,398.6200256347656,662.0503699442705,391.96416660757495,14.468734059635722,6.655859027190672
exp5,19,15,Spline-QFR,677.8306274414062,425.5423889160156,662.0503699442705,391.96416660757495,15.780257497135722,33.57822230844067
exp5,19,15,lambda=0.1,665.5203247070312,432.5524291992188,662.0503699442705,391.96416660757495,3.4699547627607217,40.588262591643854
exp5,19,15,lambda=0.3,665.5431518554688,407.6432495117188,662.0503699442705,391.96416660757495,3.4927819111982217,15.679082904143854
exp5,19,15,lambda=0.5,665.2007446289062,399.2390747070312,662.0503699442705,391.96416660757495,3.1503746846357217,7.2749080994562405
exp5,19,15,lambda=0.7,668.7566528320312,400.7528381347656,662.0503699442705,391.96416660757495,6.706282887760722,8.788671527190672
exp5,19,15,lambda=0.9,669.9854125976562,397.577392578125,662.0503699442705,391.96416660757495,7.935042653385722,5.613225970550047
exp5,19,18,ERM,511.5394988242738,1213.8045973428527,511.2175992592605,409.4972185532571,0.32189956501326833,804.3073787895956
exp5,19,18,ERM-NN,516.9195154471563,1160.1806236712307,511.2175992592605,409.4972185532571,5.70191618789579,750.6834051179736
exp5,19,18,LightGBM,524.6441370432372,1117.6372633618223,511.2175992592605,409.4972185532571,13.426537783976642,708.1400448085652
exp5,19,18,M=128,517.899169921875,418.9214782714844,511.2175992592605,409.4972185532571,6.68157066261449,9.42425971822729
exp5,19,18,M=2048,518.6653442382812,418.1077880859375,511.2175992592605,409.4972185532571,7.44774497902074,8.610569532680415
exp5,19,18,M=32,517.3972778320312,427.9407653808594,511.2175992592605,409.4972185532571,6.17967857277074,18.44354682760229
exp5,19,18,M=512,518.5010986328125,417.1994018554688,511.2175992592605,409.4972185532571,7.28349937355199,7.702183302211722
exp5,19,18,M=8,517.3571166992188,440.6241149902344,511.2175992592605,409.4972185532571,6.13951743995824,31.12689643697729
exp5,19,18,R=1,517.9854125976562,418.8769836425781,511.2175992592605,409.4972185532571,6.76781333839574,9.37976508932104
exp5,19,18,R=16,517.899169921875,418.9214782714844,511.2175992592605,409.4972185532571,6.68157066261449,9.42425971822729
exp5,19,18,R=256,517.9151000976562,418.8219604492188,511.2175992592605,409.4972185532571,6.69750083839574,9.324741895961722
exp5,19,18,R=4,517.855224609375,418.766357421875,511.2175992592605,409.4972185532571,6.63762535011449,9.269138868617915
exp5,19,18,R=64,518.0386962890625,419.0865783691406,511.2175992592605,409.4972185532571,6.82109702980199,9.58935981588354
exp5,19,18,Spline-ETO,530.6503295898438,417.4482421875,511.2175992592605,409.4972185532571,19.43273033058324,7.951023634242915
exp5,19,18,Spline-QFR,549.0093994140625,434.0904235839844,511.2175992592605,409.4972185532571,37.79180015480199,24.59320503072729
exp5,19,18,lambda=0.1,516.6979370117188,436.3274536132812,511.2175992592605,409.4972185532571,5.48033775245824,26.83023506002411
exp5,19,18,lambda=0.3,516.8626098632812,425.1553344726562,511.2175992592605,409.4972185532571,5.64501060402074,15.658115919399108
exp5,19,18,lambda=0.5,517.899169921875,418.9214782714844,511.2175992592605,409.4972185532571,6.68157066261449,9.42425971822729
exp5,19,18,lambda=0.7,518.6770629882812,416.4436340332031,511.2175992592605,409.4972185532571,7.45946372902074,6.94641547994604
exp5,19,18,lambda=0.9,521.3846435546875,415.5155334472656,511.2175992592605,409.4972185532571,10.16704429542699,6.01831489400854
exp5,19,29,ERM,562.5635305347979,437.3331709059545,562.4419073157538,394.01432521237155,0.12162321904406781,43.318845693582944
exp5,19,29,ERM-NN,566.2450152950145,439.9860964246484,562.4419073157538,394.01432521237155,3.8031079792606306,45.97177121227685
exp5,19,29,LightGBM,563.8331465280173,437.9918865842705,562.4419073157538,394.01432521237155,1.3912392122634856,43.97756137189896
exp5,19,29,M=128,568.292724609375,397.7325744628906,562.4419073157538,394.01432521237155,5.850817293621162,3.7182492505190794
exp5,19,29,M=2048,567.7005004882812,397.7581787109375,562.4419073157538,394.01432521237155,5.258593172527412,3.7438534985659544
exp5,19,29,M=32,568.0899047851562,397.6454467773438,562.4419073157538,394.01432521237155,5.647997469402412,3.6311215649722612
exp5,19,29,M=512,568.2418212890625,397.7922973632812,562.4419073157538,394.01432521237155,5.799913973308662,3.7779721509096476
exp5,19,29,M=8,567.8705444335938,398.6263732910156,562.4419073157538,394.01432521237155,5.428637117839912,4.612048078644079
exp5,19,29,R=1,568.4140625,397.7503051757812,562.4419073157538,394.01432521237155,5.972155184246162,3.7359799634096476
exp5,19,29,R=16,568.292724609375,397.7325744628906,562.4419073157538,394.01432521237155,5.850817293621162,3.7182492505190794
exp5,19,29,R=256,568.1592407226562,397.6925354003906,562.4419073157538,394.01432521237155,5.717333406902412,3.6782101880190794
exp5,19,29,R=4,568.2246704101562,397.6274108886719,562.4419073157538,394.01432521237155,5.782763094402412,3.6130856763003294
exp5,19,29,R=64,568.3377075195312,397.7147216796875,562.4419073157538,394.01432521237155,5.895800203777412,3.7003964673159544
exp5,19,29,Spline-ETO,567.6348266601562,396.5539245605469,562.4419073157538,394.01432521237155,5.192919344402412,2.5395993481753294
exp5,19,29,Spline-QFR,582.7786865234375,402.1347351074219,562.4419073157538,394.01432521237155,20.336779207683662,8.12040989505033
exp5,19,29,lambda=0.1,571.0368041992188,411.0472717285156,562.4419073157538,394.01432521237155,8.594896883464912,17.03294651614408
exp5,19,29,lambda=0.3,567.4527587890625,398.4717102050781,562.4419073157538,394.01432521237155,5.010851473308662,4.457384992706579
exp5,19,29,lambda=0.5,568.292724609375,397.7325744628906,562.4419073157538,394.01432521237155,5.850817293621162,3.7182492505190794
exp5,19,29,lambda=0.7,568.0684814453125,398.223876953125,562.4419073157538,394.01432521237155,5.626574129558662,4.209551740753454
exp5,19,29,lambda=0.9,568.2499389648438,398.0104064941406,562.4419073157538,394.01432521237155,5.808031649089912,3.9960812817690794
exp5,19,32,ERM,225.62689049945195,994.2032183278984,225.55516490713927,652.7192311689968,0.07172559231267428,341.48398715890164
exp5,19,32,ERM-NN,232.65327033402016,1016.5757908037116,225.55516490713927,652.7192311689968,7.098105426880892,363.8565596347148
exp5,19,32,LightGBM,225.89244516364937,993.1192208532232,225.55516490713927,652.7192311689968,0.3372802565100983,340.3999896842264
exp5,19,32,M=128,227.5647735595703,668.5131225585938,225.55516490713927,652.7192311689968,2.009608652431041,15.793891389596979
exp5,19,32,M=2048,227.5809631347656,668.1132202148438,225.55516490713927,652.7192311689968,2.025798227626325,15.393989045846979
exp5,19,32,M=32,227.5296173095703,666.5526733398438,225.55516490713927,652.7192311689968,1.9744524024310408,13.833442170846979
exp5,19,32,M=512,227.5799255371094,668.3046264648438,225.55516490713927,652.7192311689968,2.0247606299701317,15.585395295846979
exp5,19,32,M=8,227.5136260986328,666.230712890625,225.55516490713927,652.7192311689968,1.9584611914935408,13.511481721628229
exp5,19,32,R=1,227.5479125976562,667.779296875,225.55516490713927,652.7192311689968,1.9927476905169215,15.060065706003229
exp5,19,32,R=16,227.5647735595703,668.5131225585938,225.55516490713927,652.7192311689968,2.009608652431041,15.793891389596979
exp5,19,32,R=256,227.5615997314453,668.5994262695312,225.55516490713927,652.7192311689968,2.006434824306041,15.880195100534479
exp5,19,32,R=4,227.5657043457031,668.0051879882812,225.55516490713927,652.7192311689968,2.010539438563825,15.285956819284479
exp5,19,32,R=64,227.5490570068359,667.3878784179688,225.55516490713927,652.7192311689968,1.9938920996966374,14.668647248971979
exp5,19,32,Spline-ETO,226.6219177246094,659.5407104492188,225.55516490713927,652.7192311689968,1.0667528174701317,6.821479280221979
exp5,19,32,Spline-QFR,267.2661743164062,695.0280151367188,225.55516490713927,652.7192311689968,41.71100940926692,42.30878396772198
exp5,19,32,lambda=0.1,229.0930328369141,683.1954345703125,225.55516490713927,652.7192311689968,3.5378679297748192,30.47620340131573
exp5,19,32,lambda=0.3,228.3537445068359,674.7056274414062,225.55516490713927,652.7192311689968,2.7985795996966374,21.98639627240948
exp5,19,32,lambda=0.5,227.5647735595703,668.5131225585938,225.55516490713927,652.7192311689968,2.009608652431041,15.793891389596979
exp5,19,32,lambda=0.7,227.0780487060547,662.6661987304688,225.55516490713927,652.7192311689968,1.5228837989154158,9.946967561471979
exp5,19,32,lambda=0.9,226.7227020263672,660.468505859375,225.55516490713927,652.7192311689968,1.1675371192279158,7.749274690378229
exp5,19,36,ERM,387.7818209340614,921.6102872344362,387.6345343893205,415.9238758956343,0.14728654474089353,505.6864113388019
exp5,19,36,ERM-NN,389.6920495716113,920.9479354737614,387.6345343893205,415.9238758956343,2.0575151822907856,505.0240595781271
exp5,19,36,LightGBM,391.8769230164796,913.6406038855584,387.6345343893205,415.9238758956343,4.24238862715913,497.71672798992415
exp5,19,36,M=128,391.9310913085938,438.5305480957031,387.6345343893205,415.9238758956343,4.296556919273314,22.60667220006883
exp5,19,36,M=2048,391.2208251953125,440.9947204589844,387.6345343893205,415.9238758956343,3.5862908059920073,25.07084456335008
exp5,19,36,M=32,391.0108642578125,435.3670654296875,387.6345343893205,415.9238758956343,3.3763298684920073,19.443189534053204
exp5,19,36,M=512,389.7976989746094,439.0303344726562,387.6345343893205,415.9238758956343,2.1631645852888823,23.106458577021897
exp5,19,36,M=8,392.2263793945312,466.4461364746094,387.6345343893205,415.9238758956343,4.5918450052107005,50.52226057897508
exp5,19,36,R=1,393.2496032714844,444.4056396484375,387.6345343893205,415.9238758956343,5.615068882163882,28.481763752803204
exp5,19,36,R=16,391.9310913085938,438.5305480957031,387.6345343893205,415.9238758956343,4.296556919273314,22.60667220006883
exp5,19,36,R=256,392.978515625,444.3760375976562,387.6345343893205,415.9238758956343,5.343981235679507,28.452161702021897
exp5,19,36,R=4,391.7895812988281,438.1800842285156,387.6345343893205,415.9238758956343,4.155046909507632,22.25620833288133
exp5,19,36,R=64,391.6248474121094,431.2974548339844,387.6345343893205,415.9238758956343,3.9903130227888823,15.373578938350079
exp5,19,36,Spline-ETO,390.3933410644531,422.3475036621094,387.6345343893205,415.9238758956343,2.7588066751326323,6.423627766475079
exp5,19,36,Spline-QFR,409.1410827636719,459.8179016113281,387.6345343893205,415.9238758956343,21.506548374351382,43.89402571569383
exp5,19,36,lambda=0.1,391.1542358398438,496.0975952148438,387.6345343893205,415.9238758956343,3.519701450523314,80.17371931920951
exp5,19,36,lambda=0.3,390.6692199707031,440.7465515136719,387.6345343893205,415.9238758956343,3.0346855813826323,24.82267561803758
exp5,19,36,lambda=0.5,391.9310913085938,438.5305480957031,387.6345343893205,415.9238758956343,4.296556919273314,22.60667220006883
exp5,19,36,lambda=0.7,391.0519714355469,424.2075500488281,387.6345343893205,415.9238758956343,3.4174370462263823,8.283674153193829
exp5,19,36,lambda=0.9,390.8615112304688,426.0838623046875,387.6345343893205,415.9238758956343,3.226976841148314,10.159986409053204
exp5,19,82,ERM,267.8111381557901,347.0478817855642,267.8309791591566,325.23970578246906,-0.01984100336647998,21.808176003095127
exp5,19,82,ERM-NN,269.8408778779075,349.71883485874315,267.8309791591566,325.23970578246906,2.0098987187508897,24.47912907627409
exp5,19,82,LightGBM,268.5468086564396,347.9906792597522,267.8309791591566,325.23970578246906,0.715829497283039,22.75097347728314
exp5,19,82,M=128,270.5552062988281,328.8801574707031,267.8309791591566,325.23970578246906,2.724227139671541,3.640451688234066
exp5,19,82,M=2048,270.5485229492188,328.8995666503906,267.8309791591566,325.23970578246906,2.717543790062223,3.659860867921566
exp5,19,82,M=32,270.8301391601562,328.7320251464844,267.8309791591566,325.23970578246906,2.999160000999609,3.492319364015316
exp5,19,82,M=512,270.4829406738281,328.8255615234375,267.8309791591566,325.23970578246906,2.651961514671541,3.585855740968441
exp5,19,82,M=8,270.7019958496094,328.9185180664062,267.8309791591566,325.23970578246906,2.871016690452791,3.678812283937134
exp5,19,82,R=1,270.5167541503906,328.824462890625,267.8309791591566,325.23970578246906,2.685774991234041,3.584757108155941
exp5,19,82,R=16,270.5552062988281,328.8801574707031,267.8309791591566,325.23970578246906,2.724227139671541,3.640451688234066
exp5,19,82,R=256,270.6001586914062,328.8703308105469,267.8309791591566,325.23970578246906,2.769179532249609,3.630625028077816
exp5,19,82,R=4,270.8133239746094,328.6224365234375,267.8309791591566,325.23970578246906,2.982344815452791,3.382730740968441
